"1","2","3","4","5","6","7","8","9","10","class"
0.330587913515046,0.550028552534059,0.352253410499543,0.345193580258638,0.852249945281073,0.00348579837009311,0.242985832272097,0.0896007334813476,0.648979373043403,0.38061451446265,0
0.139469303423539,0.0543093904852867,0.999144634697586,0.940199940698221,0.00471275416202843,0.963493512012064,0.309257300104946,0.838671689387411,0.196206241613254,0.736500608967617,0
0.637214465299621,0.245605289004743,0.480661382898688,0.559442943893373,0.895629461854696,0.359618450049311,0.991499591385946,0.162706595147029,0.800967641640455,0.446118461200967,0
0.797418717760593,0.371234882390127,0.64319444866851,0.645797577686608,0.164766187081113,0.753748456714675,0.478292616549879,0.575391710735857,0.234556430252269,0.692804498132318,0
0.940264698350802,0.100169837474823,0.801260184729472,0.893131585326046,0.605865922058001,0.817866849480197,0.517394326860085,0.909258010098711,0.0236656263004988,0.585934719070792,0
0.796052415622398,0.654544051503763,0.779966848902404,0.139482012717053,0.556231240043417,0.611850016051903,0.666347399819642,0.590097854612395,0.189730121288449,0.609420327004045,0
0.1773522044532,0.115612766239792,0.320147983497009,0.108377173775807,0.741038728505373,0.437685100361705,0.510436735814437,0.020557320676744,0.0901610215660185,0.90090543590486,0
0.506988618057221,0.758067748509347,0.720637237885967,0.874263290315866,0.28897033398971,0.833107615355402,0.0778622331563383,0.274418716086075,0.860947348643094,0.878645152319223,0
0.574657986871898,0.724710085894912,0.807257081614807,0.328507338184863,0.370792411267757,0.739371881820261,0.0724189886823297,0.659967687912285,0.972166832070798,0.185794505523518,0
0.0133826779201627,0.436540459981188,0.836951712844893,0.334307459648699,0.81435988121666,0.701323702931404,0.055711081949994,0.0586362197063863,0.73384155659005,0.503171270946041,0
0.347302480833605,0.122446666238829,0.192085616756231,0.670378019334748,0.682080597616732,0.0247224080376327,0.403579293517396,0.63303345348686,0.468063970096409,0.351394778816029,0
0.542694293661043,0.15212254691869,0.582350463373587,0.519639544654638,0.000572219025343657,0.630581692559645,0.135361427906901,0.313797862734646,0.501634563552216,0.217579334741458,0
0.608183407690376,0.324368492001668,0.151066403370351,0.373630925780162,0.114159646909684,0.784978425595909,0.0477716356981546,0.282936888514087,0.404729928588495,0.553878656821325,0
0.830692663090304,0.890469153178856,0.908226000377908,0.231494677253067,0.884925787802786,0.50798516580835,0.916247671702877,0.421863830648363,0.329416813561693,0.470804897602648,0
0.164691076613963,0.587169571314007,0.102939130272716,0.0139638143591583,0.0995820120442659,0.985981840640306,0.245784139726311,0.985910563729703,0.893435664242133,0.305953916627914,0
0.712628689827397,0.0741304643452168,0.347756783943623,0.670509680174291,0.800481543876231,0.64003260130994,0.30759150814265,0.420359969837591,0.505484230117872,0.0958550453651696,0
0.912383435526863,0.644299220759422,0.147171650081873,0.138214147882536,0.582912240410224,0.990171938203275,0.479957304662094,0.159857912221923,0.367712458362803,0.312068107770756,0
0.397732947953045,0.334001038689166,0.302414409583434,0.221091256476939,0.0514009883627295,0.579637599177659,0.755347191356122,0.285237112781033,0.0540278488770127,0.561499369097874,0
0.193327952874824,0.172925087157637,0.190600671805441,0.0560689030680805,0.99334361590445,0.38550554565154,0.395774180302396,0.67693312629126,0.433579130796716,0.384284403407946,0
0.0674381675198674,0.649724105140194,0.451484950259328,0.854962433688343,0.733356240671128,0.644052211893722,0.0381672442890704,0.673380363732576,0.36039589997381,0.696522543439642,0
0.671214842004701,0.163411695510149,0.122909778030589,0.222844424890354,0.957493360852823,0.769114155787975,0.658857805887237,0.139091470744461,0.471709216013551,0.092775532277301,0
0.0966106280684471,0.85334811755456,0.210447255522013,0.041633190587163,0.619643014157191,0.205399996601045,0.564264934277162,0.10024168388918,0.516170698450878,0.834857910638675,0
0.739798692753538,0.88110386277549,0.496954238973558,0.196141527267173,0.281969147967175,0.225792200071737,0.295831050723791,0.149909796891734,0.565022048540413,0.824026715708897,0
