CMI,HiCS,II,MAC,MS,MWP,TC,UDS
0.15220728712362686,0.23979817731288322,0.11178068426375362,0.8660961991916808,0.038467671515272965,0.47973045803606723,-0.0016595497193120786,-1.133661151001093E-16
0.1247142770851466,0.2133663542340013,0.1751497911455531,0.8660961991916808,-0.010833542201145933,0.4658527358430108,-0.03949528132242531,0.0
0.12333329808525428,0.2154426515177289,-0.2451357599755418,0.8660961991916808,-0.011292408055298981,0.4751131217490556,-0.12064822748851065,0.0
0.12752337905409533,0.18568569502393037,0.5900633014959779,0.8660961991916808,0.08973794868723789,0.5292949072218208,0.09767371023077394,-4.208527868159834E-17
0.13441553574936027,0.20537410380558854,-0.3737362930134211,0.8660961991916808,-0.03305655209965122,0.6960917140859736,0.1364379699316033,0.0
0.15479495015157774,0.2174264612270926,0.30431551321698874,0.8660961991916808,-2.2527656230838383E-5,0.7668489847781709,0.13883034278173612,4.184438940305588E-17
0.14719003552388854,0.22736602910848894,0.5199476637475512,0.8639514857727114,0.04609232901421001,0.8940175703632357,0.5219944843358184,0.01750568632321686
0.20700331665283822,0.24743022459229003,0.8043224769646055,0.8660961991916808,-0.012398635402378656,0.9128938732609256,0.9217217968710939,0.0
0.24983190085072077,0.2632167894570675,-0.09341629648622071,0.8660961991916808,0.06553284107887945,0.9512484421355678,1.6498660993795098,0.01822814980737703
0.25278992194830857,0.2609064698743912,0.7629003285429643,0.8344877027120805,-0.008360136851457632,0.9075631800817925,1.7411455845343708,0.0
0.2777061644560405,0.2710592881692209,-1.8928659765074503,0.8350447923136921,-0.036658029431672144,0.9652022130094886,1.8625088809617203,-4.101831279851479E-17
0.2628266067984782,0.27085970131402226,-0.3899182517568013,0.8598078853385419,-9.686061789588533E-4,0.7909139636634869,1.5041314580350393,0.09744671184217635
0.2525341257745878,0.2630051911191746,-0.44322996685763505,0.8651250862395349,0.05725437620545117,0.9081609869067521,1.0811704416153243,7.81232686481685E-17
0.23651488412429605,0.27367829568888835,1.0247761919891971,0.8651250862395347,0.002498278723254921,0.942090436949279,1.2863406921547145,0.0
0.24097799038155115,0.2685507200148017,2.1275658804142967,0.864585415137652,-0.022280807421451495,0.9491747064816014,1.026059111278972,0.020812089274151273
0.2092906451652779,0.23435011859947966,0.3077009681061442,0.8660961991916808,-0.015778486926134122,0.8927651573941606,0.936423126364751,-4.133590874278417E-17
0.19594937811915236,0.22812115061603377,0.23182430331834575,0.8660961991916808,-0.020294205126734216,0.917827888338022,0.5815405247397943,0.01882184012988481
0.17291210922529343,0.2379902705873276,0.6098624470995401,0.8660961991916808,-0.0033949770156669126,0.878320872538787,0.47027536314870444,0.0
0.14048889777881424,0.23123452683348103,0.8046152913732662,0.8660961991916808,0.023987084773970636,0.802979572786399,0.18406076099249474,0.0
0.13978858241443715,0.21541613339868196,0.40449715757544047,0.8660961991916808,0.0332018533529802,0.7579340408831631,0.20179989184144254,-4.006572099251933E-17
0.17671997944995493,0.193016873929379,0.20530029936297203,0.864585415137652,0.016479019225314313,0.6400030170150031,-0.06814255397129566,0.0
0.14035322403929068,0.18440173153374798,0.6628533711516678,0.8660961991916808,0.005274539559051114,0.644075180250344,-0.016749526562631446,4.01886174823832E-17
0.12086417153130563,0.19414426391872885,0.429313424542884,0.8639514857727114,0.05947104001911664,0.6142880177218485,-0.25337878452859786,0.0
0.11766098073069342,0.20141831955454248,-0.30994455902690365,0.8660961991916808,-0.02519821838730937,0.5757484038178624,-0.14167253802450605,-3.9948520837699674E-17
0.15659831293225873,0.19459116906485316,-0.11098893580192283,0.8639514857727114,-0.004433069507668393,0.4962660613428899,0.16231409535634125,0.0
0.14488217947491921,0.217990067981554,0.11306785845985425,0.8660961991916808,-0.00962576523539973,0.544971783173708,0.038628327844467715,-4.0172393032702123E-17
0.1361733869141169,0.21374717456605993,-0.9746210227467171,0.8660961991916808,0.009051984565717944,0.5524627004645745,0.06556194392983618,-7.769300693998051E-17
0.14718290292470382,0.23049588835656948,-0.11689430600784577,0.8619895176795751,-5.333383392385985E-4,0.4981042310545763,0.11207346709282384,3.811164607857625E-17
0.17785773203019595,0.2505222152288716,0.2795309286381748,0.8660961991916808,0.014366722240087264,0.4947697192699749,0.09959073894406385,0.0
0.16898840628166267,0.21967238506247797,0.20442592050449895,0.8660961991916808,0.003373344612675834,0.5176775362334634,0.14007308081044303,-3.8950236152494916E-17
0.12177957395725852,0.21217381216994216,0.40010683597776936,0.8660961991916808,-0.013584429512546906,0.5068629427116389,-0.09189398506890097,0.0
0.13082531315400164,0.20147947312256104,-0.15575875846262063,0.8660961991916808,-0.0037449466079197587,0.4543460065451613,0.010547825521883561,-7.820247729277561E-17
0.11608246753011453,0.19716906115899924,0.41697030655921846,0.8660961991916808,-0.002477450308292304,0.5713373213733688,0.08423589110963342,3.9502423544453807E-17
0.11549720786390172,0.19940759971023134,-0.21745887423013693,0.8660961991916808,0.011520076198077558,0.5137321652049671,-0.18206245000874033,3.973718407577504E-17
0.13169747489731715,0.20676611649444465,-0.4784023644008039,0.8660961991916808,-0.014719476185665232,0.5320097708181183,-0.09060784465730602,0.0
0.14303952942383324,0.219553872769817,0.2818023807301352,0.8660961991916808,0.011739141047735505,0.5387560038861021,0.029348438470600886,0.0
0.12335689696753127,0.20138706836156015,-0.26990676439381356,0.8660961991916808,-0.012138017873363414,0.5638203802151398,0.08949439521498607,-4.198069968039237E-17
0.12090267369792213,0.18804369927121978,-0.020610431288994167,0.8660961991916808,-0.01812361566070095,0.5952762017214505,0.012223691232523514,0.0
0.13239468122096304,0.2277567405040282,-0.46134287959216824,0.8660961991916808,0.011114854972170246,0.627326964266041,0.09560335330056509,0.0
0.1513136500467756,0.21674023890439287,-0.2087993646321128,0.8660961991916808,0.023891272851832235,0.6902235247425383,0.18883159379523085,0.0
0.14254148816729095,0.19086552876117174,0.6891160695282217,0.8660961991916808,-0.022856176314496414,0.739989159815877,0.08130751774441217,0.0
0.18515088039080962,0.21048823762794797,0.19392750565348124,0.8660961991916808,-0.010614564321580115,0.7077777435518047,0.430954156220503,0.0
0.15973586118968874,0.24312960249944965,0.41774551617755384,0.8660961991916808,-0.011227438290361406,0.8843496095894466,0.44635268098970154,0.0
0.159949983395983,0.2323361088949455,0.5092989590326006,0.8639514857727114,-0.013758145671279465,0.8922947822134779,0.7732549018649877,4.22133968969021E-17
0.23149239976098218,0.2585923546514764,0.7411163749361191,0.8660961991916808,-0.03884268087448563,0.919861019105565,1.2522144775066424,0.0
0.2440284130021601,0.2605931427163609,0.43397650267091076,0.8639514857727114,-0.011231987913308853,0.9255152596588614,0.9341925175615623,-8.174602045776514E-17
0.26310691585413876,0.27676798486942344,0.184456607632641,0.8619895176795751,0.017357660983257594,0.9500502149207044,1.0078870768338777,0.0
