CMI,HiCS,II,MAC,MS,MWP,TC,UDS
0.1565887118811466,0.22728559838853957,0.11962893192119863,0.8660961991916808,-0.05032798502712043,0.5083442312164298,0.08213567636356787,0.0
0.12698258120564843,0.19431089637692145,-0.28025648430470085,0.8660961991916808,-0.01288479977073521,0.4330076772356664,-6.678814313936493E-4,4.0846589749090954E-17
0.13541195060658429,0.25170221608456905,-0.3517884330450105,0.8660961991916808,-0.025046610491921695,0.45123126991084983,0.07766019492589726,0.0
0.15206332394310762,0.20357133367074137,-0.5759856433031686,0.8660961991916808,0.03581972068490143,0.5147524990433705,-0.06688308397316274,0.0
0.14059946496885273,0.24383900000927863,-0.6901437915501106,0.8660961991916808,0.013685224597718355,0.4827023345349062,0.06341406813053801,0.0
0.128337520187205,0.23181393331470734,0.10299724148154207,0.8660961991916808,-0.019114829331717435,0.5523566280645782,0.20523778207145726,0.0
0.14591013662246116,0.24449631964183052,-0.03457885762475101,0.8660961991916808,-0.019182996024061608,0.5083638743695359,-0.029689154556316176,0.0
0.15956721705079802,0.2670713214374205,-0.15027888901504025,0.8660961991916808,0.036222917914868744,0.5439281515346721,0.1457396687993291,-7.211652862234566E-17
0.12693222427358347,0.24864202292375664,-0.6008730686142295,0.8660961991916808,0.004346934415725731,0.5321207703234607,-0.06551144487715943,0.0
0.1352887746250288,0.27820884997355577,-0.31782887947345045,0.8660961991916808,-0.0160612818286568,0.5956126793431582,0.12522557780626697,3.5913781286916993E-17
0.1288487818269321,0.2748021145521145,-0.7212592359572432,0.8660961991916808,-0.009788320491141329,0.5386445009900831,-0.003346439485941076,-7.192117119082359E-17
0.1283537014927289,0.3335160784348089,-0.47124656618072797,0.8660961991916808,0.0016788608802748278,0.5433873126299837,0.05203178265347833,0.0
0.13238197749252967,0.3110872722049193,0.12466703125739599,0.8660961991916808,-0.001037572297284321,0.5701686088165994,-0.2936167052354546,0.0
0.16572951143609438,0.2528094795641236,0.013269144373505647,0.8660961991916808,0.009512567302673032,0.5105244072123398,-0.14764798974979937,-3.5938045794065704E-17
0.13667027984942526,0.2580930443825181,0.506350537826532,0.8660961991916808,0.01473378106719529,0.6124178904487395,-0.06815331495309346,-3.788660975574242E-17
0.12303204093237963,0.21549537390713866,0.8981963162319555,0.8660961991916808,-0.011012777078138957,0.48773089145504384,0.09150012844730299,0.0
0.10749545074330874,0.22946677084525377,-0.3574296226687438,0.8639514857727114,0.0011136088608553283,0.4355691071579101,0.03491644439137243,0.0
0.12964907004566278,0.28302693874752693,-0.46036224071973214,0.8660961991916808,-0.017300925179742976,0.5190008984191007,0.18963135807327147,-7.560708217676187E-17
0.12644071196740686,0.23911917648914552,0.4720663321881536,0.8660961991916808,-0.0014370383549930244,0.4943176856212977,0.01281094922423889,0.0
0.1546013242936649,0.20676754196955435,0.012320583166338694,0.8660961991916808,0.003353485147428871,0.4599760358382141,0.3327917097054037,0.0
0.15753582483410777,0.2507170855460329,-0.10575097544256619,0.8660961991916808,-0.0264050355759669,0.4766849166768616,0.12851675093689038,0.0
0.15199023118326355,0.2119923565426661,-0.3418335016457321,0.8660961991916808,0.006969654989398534,0.48766850723547617,0.1651958757315456,4.042329431194979E-17
0.12626311603540952,0.23493397288985526,0.4096182206342824,0.8660961991916808,0.03552870633214839,0.48831016538212585,-0.07348605329631823,0.0
0.1670894867425763,0.2269039320672447,-0.6670122900440776,0.8660961991916808,0.008269748766703415,0.5052964590955888,0.013422782581582717,-3.8940954227952215E-17
0.1163814125677941,0.1974856004848265,0.09358339824694675,0.8660961991916808,0.021506641447223987,0.5523663402967278,-0.23273207613636177,3.827792486297792E-17
0.10962208706855736,0.2582505506189716,-0.29465752132267514,0.8660961991916808,0.018615777325487106,0.49401124030021265,0.15950893309007202,0.0
0.1274565407268649,0.2111792038370985,-0.4662739257828916,0.8660961991916808,0.03036334716803591,0.4840685529667517,-0.07961742125806806,0.0
0.12674022888464426,0.20802399887694,-0.45630363724526485,0.8660961991916808,0.03566539846846702,0.49805802983975256,-0.22596982612048333,-4.098901448528688E-17
0.1127937172156262,0.22932465968843677,-0.4218578028518815,0.8660961991916808,0.0036658747298925877,0.5334200309944772,0.18271500814850497,0.0
