CMI,HiCS,II,MAC,MS,MWP,TC,UDS
0.20399722357511507,0.25414612932646985,0.1490166618341184,0.8660961991916808,-0.028997348454640283,0.5255250076451892,0.45481026535068286,4.323762924106701E-17
0.1964270255023554,0.21143133961056956,-0.24219532772191346,0.8660961991916808,-0.04336850896004315,0.5229310427997844,0.36082600115583996,0.0
0.23212023222492867,0.25086113886860956,-0.18098294440208545,0.8660961991916808,-0.03719956152322601,0.5653796687768778,0.4530896300701778,0.0
0.4018404224206962,0.2760665334363157,0.8007186341034961,0.8639514857727112,-0.08866415045887932,0.5425980481030881,1.515956181181236,0.15044746908960663
0.3923727061727236,0.2772784559781464,-0.1620051138096369,0.8660961991916808,-0.0773507690950852,0.48704562323832723,1.6680723268479623,-4.161054216916697E-17
0.40921124039083123,0.33644511903645025,-0.3509745434518747,0.8660961991916808,-0.08002933961005555,0.5610168880600763,1.6072731503805473,0.18810456814008766
0.5376147274759309,0.32631146389169663,-0.31119545647073216,0.8660961991916808,-0.07473115032528065,0.6180605219449705,2.4125422332302997,0.12138500610752742
0.6208658036399777,0.42566694247830156,0.16687013002447257,0.713641782795847,-0.09751279630404985,0.6269831008416316,2.868209492763536,0.3870096476916415
0.685880356610419,0.43568408069622905,-0.45505095773500087,0.7614037589598106,-0.08442237678914397,0.6297757436707687,3.349659243176921,0.3517224884701518
0.6703656838023413,0.39320839135289254,-1.577156994124932,0.7743315758253759,-0.08723740570831004,0.6683197621627844,4.230991717910623,0.3440789984780758
0.7529077532358366,0.4061022477806364,-1.3081996325877552,0.838130215807275,-0.09375157549042841,0.6720594437799594,5.0561005080547226,0.3753107270911293
0.68352863346541,0.49615961321025936,-0.8915870358076643,0.7873038809166621,-0.0974252011143264,0.6762332955605741,4.6715652498358,0.38793754581103845
0.7749123070934112,0.4076311818556401,-0.7326818996443738,0.8465786137158855,-0.09292891723499572,0.6208276376476957,4.3457175062341555,0.43581544438217246
0.6901681017734831,0.35835076218752937,-0.13095657086415327,0.736080264558483,-0.0874951881676238,0.6106560430019342,3.707402841356255,0.3973722431873275
0.697129829506375,0.37074529289080355,0.04613356587784929,0.7762321194319426,-0.0904338804044321,0.6903325414178947,3.0620011114997183,0.3481638597298868
0.6380317754991726,0.4141563267650224,-0.2350826638927549,0.7698683518330471,-0.09219591543812314,0.5837199374883296,3.311249751553618,0.3994602937726869
0.6105305616582044,0.381739130695013,-0.03888543105459605,0.6979832188830888,-0.08764818331363378,0.5968353785715429,2.761583417073957,0.34598927725162243
0.5760705822962582,0.3346182732386294,-0.051667580378748384,0.6928238624201843,-0.09950221425550165,0.5711452292089774,2.444221281297337,0.3089609852753847
0.4960807700427885,0.2993009116337962,0.3521790700993356,0.8660961991916808,-0.08550700837520765,0.5642211582320366,2.1230727564107394,0.0
0.529172552442961,0.36115869075706797,-0.12538117413009237,0.8660961991916808,-0.09006567116489933,0.5912741185021148,2.147463052021019,0.2661769372425433
0.47953073535209734,0.27587350827041723,-3.5321550792806813E-4,0.8660961991916808,-0.0930934347534423,0.6021100086678406,2.0379754742566996,0.27723112026061913
0.44908353005552315,0.2967796182482211,0.07373673234477761,0.828476730211617,-0.0785975342872472,0.5587046256656898,1.8012929493749852,0.09075659525430389
0.3980335244292024,0.3247517560698675,-0.39983303720233204,0.8660961991916808,-0.09917464179154271,0.5154116715925939,1.5030758557043433,4.134605311973907E-17
0.409646089188072,0.32045272775613326,0.03907036384893931,0.8639514857727114,-0.07909940956980158,0.5405500564001547,1.4632063527237151,0.2011605029598852
0.30403643725544405,0.26333508358972757,0.5247617629477253,0.8660961991916808,-0.08519990999103105,0.574468852215502,1.0447083372677244,0.0
0.2972985216101627,0.2537383672399152,-0.10271569678005409,0.8660961991916808,-0.06284103378382377,0.5188752800757891,1.0412085971825307,0.0
0.2796393305610134,0.2895765296794709,0.13979959473277012,0.8660961991916808,-0.020753637839523845,0.5859463500298896,0.5306313763838167,0.0
0.23010526288344718,0.23687197735185347,-0.18443446562581592,0.8660961991916808,-0.055781712944842334,0.5426811845925018,0.8457477983688393,-4.446650250794425E-17
0.2261666390479848,0.2242942917076044,0.059630241195739814,0.8660961991916808,-0.041596909157508355,0.5229508689023467,0.4630183475445866,0.0
0.19272946365044702,0.2136354363730525,-0.04142325098412713,0.8660961991916808,-0.062083305302616625,0.5113211723737225,0.33617996842659936,0.0
0.21251171215240539,0.2095275897992616,-0.3075418269176257,0.8639514857727114,-0.046709200646754455,0.4684318108608061,0.41735145089640646,0.0
0.24288384819870024,0.23512387811631993,0.21087129565209897,0.8660961991916808,-0.06433540399321705,0.5110659799966147,0.7040045933727993,0.0
0.2467866114007842,0.3145530909578897,-0.3444447926491687,0.8660961991916808,-0.02864848811932228,0.6061028757697638,0.6037561504780656,0.0
0.2590129389944057,0.258841219238278,0.20289926994775864,0.8660961991916808,-0.07368750844253098,0.5562834155613064,0.9766959558492014,0.0
0.37036938897257665,0.25074682189155884,0.02017576425366548,0.8660961991916808,-0.05187112837481907,0.58184440921896,1.1508012690819291,0.0
0.37836607584707627,0.25421389386327464,-0.6862567113207539,0.8660961991916808,-0.06522184821085936,0.6028818140752388,1.3354435050736841,0.0
0.2956840598737704,0.2785635988538465,-0.3401217754146236,0.8660961991916808,-0.055895690356726695,0.5036648813172853,0.9840556608350229,0.0
0.4144535743143457,0.31507084341527053,0.18196106243475746,0.8660961991916808,-0.09027455896073436,0.5531653159517097,1.78859388029467,0.1332260564910276
0.4613099984616753,0.33377237809901017,0.049522292168532496,0.8660961991916808,-0.09208142086479774,0.5685356218937636,1.8490190052120055,3.992940812512821E-17
0.4773718739118943,0.32431607792605244,-0.16968845128741966,0.8660961991916808,-0.08382801852003331,0.5366702306448307,2.0906914171675117,0.11929896926044072
0.5045741410332172,0.32114918518014496,-0.19474689396794478,0.8660961991916808,-0.08995795482313365,0.6095709490611875,1.9626288804161174,0.2524586356603142
0.5453717937132887,0.3273813231383565,-0.6173736697170816,0.6910718347558703,-0.09099595568593083,0.5591936801050628,2.24818746902523,0.37539500305898116
0.5568898858237271,0.3057574796112689,-0.15526762551913942,0.7095716586842465,-0.08561048453671995,0.6014382142370182,2.299391142259677,0.3495865616363611
0.6238398108625166,0.4215263508486954,-0.5195556191895435,0.8324381283723871,-0.08512829516748739,0.6658881664150886,3.07441452739963,0.30071087476738495
0.6143712065180241,0.3751441483652077,-0.1542084332286066,0.7345719984061905,-0.09187018371169577,0.6220544545741601,2.960801473907727,0.37332127163382184
0.6675340835705927,0.4207423667940746,-0.47173683672312117,0.8619895176795751,-0.09925738373951479,0.625747062779262,3.39856747503679,0.27200606250169246
0.6624564044905642,0.42810030216721523,-0.7337447509438921,0.7863663095741369,-0.08186384169654176,0.6639762133172188,3.9585971212226254,0.36455907640843016
0.7084410666921747,0.4100523159331209,-0.8224115473208261,0.7966700893679137,-0.0915938548802233,0.6026529997670104,4.223264443574898,0.38572334254744356
0.6879125076754073,0.36288339478681386,-0.7270342856300755,0.7857744853601596,-0.09527421447411621,0.6435656158096634,4.398101438323056,0.4068810623398715
0.7747270919064976,0.5134818041448139,-1.0638490765125124,0.8607700825108238,-0.07746923323190395,0.7290886793668726,5.5783205896146875,0.41164079120907066
