CMI,HiCS,II,MAC,MS,MWP,TC,UDS
0.1421286983955723,0.26180427501634923,0.5841295535249393,0.8660961991916808,0.026563128421515342,0.5182237645659903,0.35965593007697727,0.0
0.14911407913376679,0.2091514759750055,-0.13379265742515475,0.8660961991916808,0.03235376061643576,0.482746969800553,-0.020370003711381333,3.866684757543529E-17
0.13481990773179753,0.2571282034958506,0.2311012422255116,0.8660961991916808,0.025220656525496144,0.4659702986892651,0.15530396231729307,0.0
0.14091735155506413,0.21119451193801037,0.025391891031891017,0.8660961991916808,9.173763782113382E-4,0.504775653821189,0.09125943779071646,0.0
0.11672343699770399,0.22705464441408044,0.2696325392278505,0.8660961991916808,-0.011031956313021883,0.5629289605484483,-0.0705445330050837,0.0
0.1554824145045393,0.1898926040419849,0.08812187167888691,0.8660961991916808,0.03643576634423232,0.5088213265497404,-0.023936034395837035,0.0
0.13578524915737233,0.18900896684864915,0.6541406151178937,0.8660961991916808,-0.008268789911730454,0.5994209959765116,-0.026955838517630892,0.0
0.12505539029648272,0.2220772280196833,0.15668151893390345,0.8660961991916808,-6.425397729802372E-4,0.4701520539997175,-0.3497066585805269,3.377993043874283E-17
0.12770611480611838,0.2043929045177463,1.7218817848096157,0.8660961991916808,-0.04551335916138274,0.527358911391515,-0.1813334745498404,-3.223896304015624E-17
0.15245294107390267,0.19996615115564503,-0.9957981240368535,0.8660961991916808,0.009314152414278375,0.5241566975410674,-0.11381515601534854,-3.162058656209766E-17
0.1892841481843368,0.25271438091753745,-1.7153896700169815,0.862626332719224,-0.014527634139639454,0.5621568292476687,0.05397651879891139,-6.386757911452711E-17
0.1532179616113884,0.200098756084555,-1.6762396546639273,0.8660961991916808,-0.020123392371346995,0.5042929113823966,0.33013160549448944,0.0
0.17070200297353438,0.1911930279416819,-1.13066856257024,0.8660961991916808,0.04991847416642622,0.5359387686629941,-0.13439747141063574,3.213067874989008E-17
0.13071958443201964,0.19136779903962572,1.5749365733851561,0.8660961991916808,0.041258398117563155,0.5880556478432829,-0.22213623575571306,0.018649649284154995
0.13040988367806416,0.23545174870073904,1.0184600417962575,0.8660961991916808,0.019324312960042368,0.5898824081014652,-0.1531794892460877,0.0
0.14565348838425485,0.19794241800511161,1.9823648753448715,0.8660961991916808,-0.02541863204991502,0.4900954860986454,-0.1162406600056785,3.3508295176552204E-17
0.10546771289092294,0.19686265633082162,0.36375574945864775,0.8660961991916808,0.0179250057205204,0.5500449388067583,-0.0035106823775483066,0.0
