"1","2","3","4","5","6","7","8","9","10","class"
0.914512537885457,0.455286113312468,0.279505279380828,0.246347515145317,0.149225304834545,0.971740525448695,0.643367650220171,0.678081260295585,0.978328348137438,0.00793568696826696,0
0.576946876011789,0.903177653439343,0.885419159894809,0.715067245531827,0.363363071344793,0.187013559276238,0.0616418679710478,0.691345172235742,0.185363873140886,0.484635730739683,0
0.380526393186301,0.709650763776153,0.0796946012414992,0.114240016322583,0.847072808770463,0.47405457100831,0.659483994357288,0.639190319692716,0.454864045139402,0.610135325230658,0
0.391269094543532,0.147937869885936,0.338355539832264,0.694347837939858,0.378774746786803,0.476215641479939,0.362662364263088,0.785436525475234,0.333802889101207,0.548174062045291,0
0.159497319255024,0.779923150781542,0.404482415877283,0.375802930444479,0.639351084362715,0.711463854182512,0.721188236027956,0.751314416527748,0.781916479114443,0.763247520895675,0
0.983305669135694,0.466141719992368,0.361163532361388,0.256601189961657,0.967621434479952,0.311970146838576,0.426356315379962,0.753478210186586,0.409215553896502,0.115457995794713,0
0.254087579902261,0.496474982472137,0.998080457560718,0.717709337128326,0.119255918078125,0.639351819409057,0.748759682057425,0.121411921223626,0.879198751877993,0.266171375988051,0
0.55505032883957,0.551356588955969,0.43632589513436,0.636228729737923,0.118627694668248,0.0806033255066723,0.531787706073374,0.585412703454494,0.830760655226186,0.784520180197433,0
0.895477555692196,0.551341410493478,0.476969216950238,0.192158299963921,0.241426604799926,0.322465369012207,0.433096163673326,0.825979796238244,0.806424013338983,0.0597141836769879,0
0.062015347648412,0.606055862968788,0.531058538937941,0.856580762891099,0.0961503181606531,0.941527453484014,0.281778044765815,0.314214185345918,0.000755206914618611,0.396580897038803,0
0.854178781621158,0.357272862223908,0.312647280283272,0.550956749357283,0.233528642216697,0.0995606216602027,0.325134291080758,0.518086682073772,0.692424260312691,0.686508301179856,0
0.393137484090403,0.160253161098808,0.55654803942889,0.399522352265194,0.139494587667286,0.263419081224129,0.822011349955574,0.137329153018072,0.582045101793483,0.508254360407591,0
0.52824208792299,0.27504868269898,0.218157867901027,0.964251366676763,0.091236089123413,0.836814981885254,0.930230543250218,0.965748109621927,0.162593817105517,0.751334423199296,0
0.444729109760374,0.065493970643729,0.930747581180185,0.66627380810678,0.333244145149365,0.290245925541967,0.663810026599094,0.950579544762149,0.869492449564859,0.92424034117721,0
0.427138364640996,0.565229485509917,0.300452254712582,0.74986046878621,0.22991370363161,0.658199718687683,0.121892439667135,0.726810492342338,0.963299184571952,0.834140023216605,0
0.37195208016783,0.913063161307946,0.964564763475209,0.555581940105185,0.394083145074546,0.43209672276862,0.28047195635736,0.261678602546453,0.0372002588119358,0.0990326183382422,0
0.577140963636339,0.850290883565322,0.398939935257658,0.396761851152405,0.797235623234883,0.52716302848421,0.425621289294213,0.0174019024707377,0.237391361268237,0.939407952362671,0
0.80261191399768,0.570961685618386,0.922632559202611,0.230230473680422,0.659986744867638,0.34379248926416,0.895576808601618,0.224958694539964,0.337322906823829,0.548178400844336,0
0.266763865482062,0.360253128455952,0.676458467263728,0.672999034868553,0.263927083928138,0.589380309684202,0.592497219331563,0.894460987998173,0.990516031160951,0.310479837236926,0
0.17081560725927,0.102894325773892,0.882583935977891,0.568900008685887,0.126025028293952,0.695305262692273,0.681224307511002,0.56356393545866,0.205401852494106,0.80352742341347,0
0.142698170384392,0.80128880427219,0.804680658970028,0.84874057979323,0.917820670176297,0.681849231943488,0.750218575820327,0.624070323538035,0.430754264816642,0.444111423566937,0
0.465110468911007,0.947827512864023,0.305621555075049,0.822037680074573,0.561463515041396,0.584044913761318,0.819832184351981,0.84815173316747,0.93226861115545,0.17870602500625,0
0.633260794915259,0.344266246538609,0.717461979482323,0.290878989268094,0.864747254177928,0.0509488806128502,0.590617083245888,0.833191168494523,0.0460905421059579,0.186319420812652,0
0.0568729570912274,0.164978792955208,0.598451561061665,0.72849679668434,0.4100398987066,0.15023944247514,0.449285154463723,0.0493323674891144,0.46283519687131,0.859550287714228,0
