CMI,HiCS,II,MAC,MS,MVP,TC,UDS
0.024831206148383855,0.10730322580645162,-0.3031297042163313,0.48589424763549127,-0.11462399999999956,0.3995877109287278,-0.10163294661950839,0.0
0.04587719584113109,0.1347483870967742,-0.14563192913013945,0.5182871974778581,-0.1481039999999994,0.499057178580754,0.13151628775067736,0.0
0.0412873209690503,0.14329032258064517,-0.04298732605333198,0.5090320689514676,0.09177600000000052,0.5297638934042139,0.09469258037189929,0.0
0.02840017336474321,0.12403870967741938,-0.0835744530078609,0.52003384269173,0.07970399999999911,0.4016627640895058,-0.13967144325291236,0.0
0.04643328210457781,0.1267483870967742,0.045051562850749356,0.4905218118986864,-0.08624400000000049,0.41627972231001137,-0.00369246030962574,0.0
0.035545185852553784,0.17530322580645158,0.0901203084020415,0.4905218118986864,-0.04861199999999999,0.6723983267753066,0.08274778094294115,0.0
0.03474822462722926,0.12935483870967737,-0.036959031160784944,0.49052181189868654,0.013236000000000414,0.5283580506074786,-0.010535073801741375,0.0
0.030366601787873704,0.14254193548387087,0.12875332931583533,0.5107787141653397,0.035544000000000076,0.6254487354018361,0.08015739252918615,0.0
0.048644484944050714,0.1580645161290323,0.21091554462412213,0.5229147617410532,0.021491999999999845,0.6287051514627083,0.5310691883012846,1.349772597701777E-16
0.03840948125428817,0.15134193548387098,0.23224362204563898,0.5373553616065511,-0.04886400000000041,0.6615421067576022,0.5056467598865794,0.0
0.06206532677153409,0.1797032258064516,0.17131772542053722,0.5090320689514674,0.0750599999999998,0.81317199272227,0.6324366916054058,0.0
0.050730241299726475,0.15841290322580642,0.13489905037408903,0.5229147617410532,-0.0688679999999996,0.7332910162384856,0.4489629787445603,0.0
0.05308061961928967,0.16307096774193539,0.30101534088716275,0.52003384269173,0.030707999999999902,0.7546693989301422,0.4427762713189536,0.0
0.03829259438448912,0.15119999999999995,-0.31951685081549047,0.4997769404250769,-0.03782399999999986,0.6290432186878923,0.08775330785958538,0.0
0.0461650585191723,0.14766451612903223,0.16976199205342993,0.5107787141653395,0.06422400000000028,0.6294339116858424,0.2801985499878466,0.0
0.0415849368911716,0.14495483870967737,-0.20450099675282665,0.5229147617410532,0.13507199999999953,0.5636438553105986,0.026263516393673438,0.0
0.04200395215382102,0.15183225806451614,-0.15148802553084148,0.5075488750216323,0.11487599999999998,0.6057061055206381,0.05991677720010375,0.0
0.03420022562229341,0.13209032258064515,-0.08109797040535825,0.49514937616188187,-0.16394399999999926,0.5959963126851977,0.005942806892336364,0.0
0.03274665731943771,0.1234193548387097,-0.128803834223015,0.49052181189868654,0.015923999999999272,0.5165228187212875,0.03030300677713407,0.0
0.03808475926662508,0.13785806451612906,-0.02787594452758526,0.4876408928493634,-0.20006400000000024,0.5583994488353623,0.0628893063361505,0.0
0.02581745744759878,0.11667096774193547,-0.03471260666903838,0.5090320689514676,0.021695999999999216,0.4349312915917068,-0.09252155372104809,0.0
0.05412944797413605,0.13196129032258064,-0.09621942634735625,0.4812666833722958,-0.002904000000000073,0.5461768819669072,0.08811735808346964,-1.4463123454409874E-16
0.030505070148577507,0.11065806451612904,-0.21943474242689165,0.504404504688272,0.0014639999999999653,0.45514075037160234,-0.11023039165165638,-1.4311432492795043E-16
0.04043605458540955,0.1500516129032258,0.03825777150750101,0.4905218118986864,-0.17351999999999934,0.5661211109004688,0.11050352867776253,0.0
0.029410131192157074,0.12503225806451618,-0.23620582564127157,0.49514937616188165,-0.08070000000000044,0.4784789516057391,-0.061699156626651284,0.0
0.031562561037826675,0.1320516129032258,-0.18758079183841778,0.4997769404250769,-0.11362800000000056,0.5019383378757384,-0.04679972210507434,0.0
0.03770271258959573,0.11948387096774189,-0.6158513611316923,0.5090320689514674,-0.06266400000000105,0.4362650130568382,0.007928721906445065,1.571679324705348E-16
0.02364152481622317,0.12218064516129033,-0.21052981383984615,0.49514937616188165,-0.052668000000000215,0.4730231500111033,0.060871409286502705,0.0
0.034697643060684735,0.13148387096774194,0.004950923063505481,0.4997769404250769,-0.17023200000000122,0.500405354958716,0.03933136019356593,0.0
0.0198307464089596,0.11375483870967738,-0.35158067065436477,0.5055521470705869,-0.08461199999999952,0.4331658467096998,-0.18012388603073623,0.0
0.030381972516814848,0.12233548387096775,-0.3315829778866297,0.5015235856389488,-0.026315999999999673,0.5021160688020828,-0.022203305227040324,0.0
0.03495668953563141,0.1291612903225807,-0.022199739076870208,0.49514937616188165,-0.15438000000000068,0.4872144556789112,-0.033668064830499674,0.0
0.036639594512296314,0.1232903225806451,-0.23557066324097245,0.49052181189868654,-0.22984799999999955,0.48349400651388363,-0.037802051108379746,0.0
0.025655569292781732,0.13611612903225803,-0.028484936383935414,0.5193617027368871,-0.09493200000000035,0.508618494598896,0.030521202626893403,-1.6051684355839764E-16
0.02664358743959927,0.1096258064516129,-0.11061421600892249,0.4876408928493634,0.02482800000000085,0.5105874218809251,-0.18071133365794254,0.0
0.04144688083183651,0.1548387096774194,-0.15586156871386178,0.49226845711255873,-0.12993599999999955,0.5285524840488042,-0.008442139875532611,0.0
0.033127508980306475,0.13663225806451615,0.07493921821102098,0.4951493761618814,0.08713199999999988,0.5199788524582794,0.14172805505274583,0.0
0.039491561481367676,0.1296,-0.09275280862974625,0.4812666833722958,-0.05311199999999999,0.45248954973800987,-0.015352668425603202,0.0
0.041857921829450695,0.1764387096774193,-0.09240958483875539,0.4997769404250769,-0.11749200000000026,0.5294982103096795,0.05578009939119429,0.0
0.04583148806542725,0.15717419354838708,0.21211326873965503,0.5136596332146626,-0.008759999999999268,0.6331464730447067,0.2132908468783325,0.0
0.03671007231079859,0.13423225806451614,0.04413963129285062,0.4997769404250769,-0.14472000000000135,0.49153532261763233,-0.010185483513197154,0.0
0.025292734161164954,0.1266064516129032,0.0921141994399675,0.4997769404250769,-0.060660000000000214,0.5104757500082769,0.023756838123293707,1.39393997935471E-16
0.04334496151779221,0.15412903225806449,0.027010989675373666,0.5182871974778577,-0.0944519999999997,0.6764636586104608,0.09077617059513915,0.0
0.033532466405157946,0.1521290322580645,0.04295512140529487,0.5107787141653395,-0.023604000000000458,0.6313697247900021,0.03377963988911585,0.0
0.06398665776969537,0.19446451612903232,-0.014459237112682804,0.522914761741053,0.032760000000000455,0.7098195450401111,0.14436872519475594,0.0
0.031231517084077676,0.1503870967741935,-0.22826913398974186,0.5044045046882722,-0.028859999999999053,0.6675686455597866,0.1590011791017554,0.0
0.027296231585684616,0.15563870967741938,-0.14572111931434592,0.5200338426917303,0.11218799999999995,0.6391707967971775,0.16572144902542835,0.0
0.03276154499901035,0.15842580645161294,0.09670356378143788,0.5182871974778581,-0.02351999999999954,0.6882342375440722,0.36250270281557634,0.0
0.05958483191594932,0.16076129032258063,0.2810667142553575,0.5226077876739349,-0.008988000000001328,0.6454034898310641,0.4484415177572086,-1.2753922969851374E-16
0.047579238994811535,0.1884,0.08685491270911046,0.5461486790105986,0.06212399999999918,0.7181559777095627,0.3108429259346237,0.0
