CMI,HiCS,II,MAC,MS,MVP,TC,UDS
0.04831581030870791,0.17699576409253834,0.21739930064077728,0.5372996033582167,0.005859018714849451,0.7002960934944878,0.2885813998293098,0.0
0.03415146909770389,0.13974584555229713,-0.1999692643574727,0.5074894712440309,-0.03106980425621486,0.6802813935010134,0.18696727660738383,0.0
0.03278954855980154,0.14119257086999024,0.2385545689939996,0.5121637785805918,-0.0028599431721571533,0.5779916994712169,0.20386135933847846,0.0
0.03880210560113723,0.16275659824046923,0.22059183055556336,0.5186958588856462,-0.10040101041019228,0.7297962823926528,0.32714164565906567,0.0
0.04112090764123549,0.1886999022482894,0.4423847824353184,0.5355353152633963,0.06781930106080747,0.7334177513191519,0.4059500413774149,1.4497238887996933E-16
0.0834016678979933,0.2119908765070055,0.4670894531679127,0.5121637785805918,-0.12551904103786576,0.7778675211886968,0.6181734484686442,-1.475709428682843E-16
0.07517574545876649,0.22110133594004558,0.6901158059349646,0.5645168277263684,0.1216789876110358,0.8247254582167505,0.9497226474294291,1.4214728202766011E-16
0.0704119974081896,0.1991267513848159,0.5055099216110001,0.5279509886850946,0.08150992632168097,0.8078565999642765,0.764972748028293,0.0
0.0755855628585822,0.23485174323884,1.1341629930945996,0.589166251058911,0.030309213963943482,0.7992486455426477,1.3351324176933972,0.0
0.0936353764809767,0.22689475399152814,1.4288466969108558,0.6298722035940609,0.0040286550846706515,0.8469307186324315,1.6883257176854891,0.0
0.09804571069566304,0.21292929292929294,1.4000233020747606,0.6370427802534807,0.03759356651918677,0.8231955412237285,1.6254938779327968,-1.2827689299870882E-16
0.10179914731383366,0.22955360052134238,1.4249402933677908,0.5836640197211442,0.045496285165706474,0.8268779712474623,1.4047061990263185,0.0
0.12228086018310036,0.237784294558488,1.1890991565017002,0.6230589223256807,0.036579446129493376,0.7969743700328532,1.3554674086184608,0.0
0.06825317583949342,0.2209970674486803,0.9918973015139886,0.5710202688007788,0.014009083797881183,0.8189054635750469,1.2134097070507015,1.4767077821044488E-16
0.07842274855412135,0.21380254154447698,0.8878509338013186,0.5532693528868059,-0.005630223261076206,0.7912156287394153,1.0717967566335207,0.0
0.0834500788979225,0.22190941674812642,0.536009951768978,0.5597610921028002,0.05154390553839577,0.8408190199107292,0.8421507135152195,0.0
0.0758602616896169,0.20598240469208218,1.1651236989945406,0.5437381987895974,-0.04154492584244729,0.804700123395545,1.1462297822228233,-1.4181723343801925E-16
0.041416740462988655,0.18339524275008137,0.6456939372070537,0.5258416102826508,0.041019314664860806,0.7591836495518887,0.6429867220103683,0.0
0.0719428881730711,0.17745193874226128,0.36119635202314815,0.531226678361389,0.05242198538800952,0.7575395562009447,0.5158115625203982,1.3516237273635636E-16
