CMI,HiCS,II,MAC,MS,MVP,TC,UDS
0.0831534648050613,0.17739980449657866,0.2546056561639112,0.5074894712440311,0.3751225137818348,0.5721747852933248,0.38683510358648837,-1.6664521968148632E-16
0.03866173841591852,0.12866731834473769,-0.04917786589140561,0.49814085657090906,0.2540464331097938,0.42790966687105453,-0.10984747863277475,0.0
0.0747030798861893,0.17579667644183772,0.12158909093763805,0.5141432507743143,0.4511939103307341,0.48920194374088805,0.12715948475155314,0.0
0.07824903304074243,0.21942000651678062,0.2600275850788108,0.5028151639074699,0.570748810418233,0.5276556833536139,0.25045713633152344,0.0
0.08108109855823217,0.2222222222222222,0.11387569477692473,0.5028151639074702,0.5853051482068923,0.6299124161244783,0.2256126834950985,0.0
0.12907034530251418,0.29016617790811333,0.6806508947599906,0.5951901616966371,0.7560978626176059,0.7292323753281689,0.6112486390406019,0.2708232718888335
0.141924011284368,0.3142391658520691,0.9615552469905099,0.6520345166603844,0.824217071232681,0.8554456864235496,0.7835172887558911,0.3136142848512544
0.2077615042669045,0.32883023786249604,1.1559204496728648,0.7167682963627042,0.8782251656448166,0.8787426456936386,1.0397662551959508,0.38622799708453276
0.22272620399181475,0.4102052785923754,1.6433452542183598,0.8540823397954824,0.9287456753021498,0.9213216629300687,1.59760836646804,0.4681402232693245
0.2445274168101736,0.4571326164874552,1.9288076253455262,0.8930002422165391,0.9769905977435829,0.9414894352864775,2.0398851353951146,0.48359778401095543
0.25872851335693653,0.4657478005865103,2.175775916372167,0.8779664607712423,0.9552117440088048,0.9455343673864027,2.18142751924588,0.595748382451761
0.24867641796822404,0.46570218312153794,1.8163679651027667,0.8779664607712423,0.9531587685857664,0.942687287197184,1.919835169949545,0.623737351639032
0.2652864487156458,0.4171782339524275,1.8167507865190247,0.9181540300516202,0.9541481543318099,0.9479878987174053,1.9611327160357934,0.6263974298550966
0.22848319704025144,0.41962202671880083,1.2601423632579083,0.8104554701511306,0.9437101347110524,0.9204163261835606,1.4490113411602943,0.5616636414423217
0.19286264066197692,0.4012577386770936,1.1909582333619875,0.8289285519604013,0.8994598572192697,0.8932914173508698,1.2801739749290328,0.5380875587601175
0.17504203317655365,0.3725448028673835,1.118728154953398,0.7472590227277678,0.8761845575436018,0.895435773932327,1.0610105324281967,0.4037047365472174
0.18811585330944663,0.3971521668295862,0.8685721159047939,0.7811603100088794,0.8416549950066935,0.8842642044834371,1.1021064413334436,0.4115097110795101
0.1916558688158589,0.398357771260997,0.9615158601421124,0.7991482430929109,0.8535894605683405,0.8814699611882645,0.9741492063174632,0.41693180321047063
0.1536004796945901,0.35072010426849126,0.393427333319575,0.6869138868587052,0.8273460036545442,0.8664644542796759,0.6391115247776092,0.34611621376635143
0.12290877956358295,0.26523297491039427,0.412171437968886,0.5276366329755633,0.7506067717270667,0.7588485844309959,0.5542334677013034,0.2683933901542443
0.10986593048692259,0.299563375692408,0.5639634978965585,0.5372996033582162,0.7026957669749218,0.7331433780101687,0.6026683773225703,0.20161234092660743
0.10384068486495845,0.22408602150537618,0.4064496599222671,0.5261867005902737,0.6242622119573459,0.656939525815591,0.4755643607444123,0.20625717625637585
0.06229572011681081,0.18203975236233297,0.13565335251080707,0.5250965360229093,0.48973048513911777,0.5631559336015844,0.48271515929302283,0.11825646258417484
0.09266461886024824,0.2607494297816878,0.30917735022604725,0.5074894712440311,0.6019515633840702,0.7161724144710313,0.275321242710505,0.22357008886680194
0.0777285842120333,0.18971000325839033,0.22921863119106442,0.5156923547702325,0.5287988547859994,0.47587776517646097,0.14043427525148888,0.0
0.0645462253526789,0.17461062235255775,-0.12818802835692825,0.5232766813485334,0.38255527419898405,0.5586266511469675,0.3091055022302563,0.0
0.05404896124044739,0.21898989898989898,-0.015067248741733047,0.5028151639074702,0.4545454545454545,0.6278840470981533,0.19077538179103365,0.0
0.07219526581262853,0.23349625285109138,0.436412299809354,0.5092537593388513,0.5342652110328877,0.6301636320078537,0.2189356833786885,0.0
0.06629886776964117,0.18313457152166823,0.013942448496022046,0.4841179345612267,0.48003450482789267,0.5381994530284403,0.1668908156160788,0.0
0.04929706955914048,0.10905180840664713,-0.044351770077162726,0.4887922418977878,0.2560004699582291,0.46838855111219907,-0.04268969200462048,1.490752438518394E-16
0.04270180749388103,0.13053111762789182,-0.07855357785366063,0.48411793456122687,0.23667034594490977,0.45042929120680864,-0.02428094355157225,0.0
0.11526031886991156,0.2342196155099381,0.12128861158338212,0.5232766813485334,0.5222812761839398,0.6468784058083914,0.2960557362793379,0.0
0.06883711406169551,0.1667644183773216,0.06040498162308301,0.505652977550634,0.42732497920744006,0.5792080011991557,0.13156899622244542,0.0
0.052210256585994486,0.19799283154121855,-0.054103150462969034,0.5074894712440309,0.43657573593294463,0.6008428510507,0.205759720813475,0.0
0.06724586602591087,0.23206907787552944,-0.16543474447328746,0.5294316556684763,0.5105199531278514,0.6416644793786115,0.25525340392125706,1.6378799602808197E-16
0.09639777391916471,0.22909090909090907,-0.04157766227810964,0.5272232665086385,0.6243364158882997,0.649683572737692,0.3160115624909595,0.23062175063521984
0.07960480600737657,0.15648093841642233,0.29806389332924305,0.5074894712440307,0.4925254998716899,0.48884864682950857,0.36737437930813727,0.0
0.07893874008695853,0.21436298468556536,0.16226491513178962,0.49346654923434813,0.49889467061184223,0.6260691890731831,0.14374953175071356,0.0
0.08960620082084575,0.23121537960247637,0.5482453088346005,0.49874902018192574,0.6592369980799747,0.632832074832569,0.275014219111272,0.0
0.11763263950586084,0.2688172043010752,0.4310734033141584,0.5372996033582167,0.7131214192738526,0.6981188461092236,0.43481830789731074,0.2542282524563479
0.1453785743859179,0.329723036819811,0.7536505865948487,0.6289811849040632,0.730373833220482,0.7702642709816419,0.5977661222585946,0.3242235041328144
0.14541198640249842,0.3417530140110784,0.6718974325767062,0.6771883044954654,0.8434235220277463,0.8641806413259439,0.9414240622276976,0.3160132846096051
0.13623971835195098,0.269664385793418,0.550222587115307,0.6099557083664635,0.7804985885793966,0.7053300549418644,0.6391135567735302,0.29839906151639944
0.19092470565289224,0.35708048224177263,1.0668922588310197,0.8230323640686708,0.843423522027746,0.8668152501171971,0.9869616335925879,0.4567837408141822
0.19529486218174835,0.38616487455197124,1.137538773218859,0.8104554701511297,0.9137193792841181,0.9150615311535499,1.2527816185956067,0.40124700211706005
0.20982250879560163,0.38518735744542193,1.0116959670547883,0.7434296282562576,0.9124208104924357,0.9256189794018529,1.171738079404375,0.5359894678759407
0.25726270008371266,0.45399152818507643,1.5397584096485728,0.8594933789619716,0.9217705057925434,0.9297319743830936,1.4049398280901269,0.6035707275413047
0.23164237296241336,0.44652981427174965,1.8816575055375362,0.8751892498534506,0.9606781002556954,0.9335662008530761,1.7497628470911617,0.582294078109121
0.27642799279578906,0.47369827305311185,1.8466116715932892,0.9940302114769572,0.9665896800883036,0.938098359628458,1.951720579656186,0.6437809577615199
