CMI,HiCS,II,MAC,MS,MVP,TC,UDS
0.04815531989866079,0.13567937438905178,-0.10199417172792358,0.49346654923434835,0.0063289769442214094,0.5110620091946111,-0.07708981378377021,0.0
0.043447038217991785,0.17550993809058324,0.029122205468520273,0.5028151639074699,0.1270835072487959,0.6101591410721316,0.06919523542383764,0.0
0.035671547866366116,0.14563701531443465,-0.3543874980017662,0.4925514609176717,-0.2741247800935574,0.5215652987054387,0.10119273644790364,-1.617965781763876E-16
0.020200253102587273,0.13210817855979143,0.23410209471862348,0.4887922418977874,-0.05396171695528856,0.4699004821263778,0.10596518872541613,0.0
0.03514734201897651,0.14507657217334635,0.1990429777712545,0.4999051446657297,-0.16131007040097917,0.488286737786571,0.07334946854459037,0.0
0.02333788974234524,0.17480612577386767,0.2933079773241564,0.5121637785805918,-0.24809156765079576,0.5100578752158315,0.18656973480918054,0.0
0.05050230860268812,0.2655131964809384,0.28011897734479696,0.5133694261048578,-0.5216319917880985,0.7514727033723824,0.38173487850870996,0.0
0.04408994278741893,0.27988921472792433,0.2679392340755348,0.5215123932537139,-0.4426171726447196,0.6689730432474749,0.3076369811157089,0.0
0.043430750586934214,0.24185076572173345,0.04018686879292264,0.5168380859171527,-0.5065067571954616,0.7006672300193992,0.3447054606002883,0.0
0.03941198498960424,0.2496187683284457,-0.022772314939708434,0.5457704489544186,-0.5067293689883225,0.6290694537078976,0.16139670577412446,0.0
0.04253964275451333,0.3091821440208536,0.03543111671204656,0.558347342871961,-0.4797933420522956,0.7078671936904378,0.41695763991366613,0.0
0.03653172522167972,0.26409905506679704,0.18765488759464757,0.5696545699301794,-0.5601685665964812,0.6112000605187073,0.29756185182542866,0.0
0.0660750357739757,0.30704463994786574,0.2257171557988602,0.5990535823388035,-0.5405292595375237,0.724285297278022,0.4005869105544534,0.0
0.024564541934539524,0.23263603779732797,-0.1993200148960077,0.49346654923434874,-0.37802265074992353,0.6219787258930513,0.07028029129078993,0.0
0.03950373882753669,0.2477810361681329,0.013011104339494725,0.5232766813485339,-0.33988183023995666,0.6536285500395949,0.23289091840470896,0.0
0.04615288827176112,0.29648745519713254,0.17505472189834415,0.49814085657090906,-0.4542424551607279,0.6922913192703536,0.3385148404829248,0.0
0.0507044325150926,0.2569696969696969,0.2880967019949098,0.5038579548577214,-0.462194643094551,0.6815095152391235,0.3132199835872291,0.0
