"1","2","3","4","5","6","7","8","9","10","class"
0.218043693574145,0.104478114517406,0.178218569606543,0.905308800050989,0.0796357139479369,0.61061589140445,0.912836042698473,0.724264068063349,0.344713974511251,0.36660099006258,0
0.866606623865664,0.888636784162372,0.290673842886463,0.960426196921617,0.491309434873983,0.760549584403634,0.138901952886954,0.744923043064773,0.306496218079701,0.27119748108089,0
0.181469051865861,0.74694769596681,0.733214761130512,0.702401837101206,0.159355543088168,0.719177156686783,0.900882602436468,0.697399455588311,0.367609306005761,0.691122531890869,0
0.344297096831724,0.0588546374347061,0.34254268812947,0.516511468915269,0.635633935919032,0.638416040223092,0.341282233130187,0.538540705339983,0.797071932815015,0.705308161908761,0
0.523341637570411,0.994452202692628,0.350887927226722,0.712638451950625,0.969016348477453,0.571020393632352,0.769373061833903,0.133229867555201,0.224458902841434,0.706541244406253,0
0.724539367714897,0.259145027492195,0.547761500114575,0.543994234874845,0.778657678281888,0.554699186235666,0.153696380089968,0.667147517669946,0.544709801441059,0.862335815560073,0
0.946291357045993,0.489624088164419,0.712690441170707,0.283778691664338,0.368067787028849,0.469650662038475,0.284522915259004,0.409522386034951,0.0520928362384439,0.173023862298578,0
0.126876037567854,0.915403964463621,0.913071438670158,0.212922582402825,0.341747833415866,0.878336424939334,0.413988631451502,0.733169740997255,0.288192173931748,0.387889214558527,0
0.384277021512389,0.721810072427616,0.0557792671024799,0.778952651191503,0.357417053775862,0.446683901362121,0.947879609419033,0.657255418598652,0.874136924277991,0.450319523923099,0
0.255582261830568,0.866491727298126,0.780809757299721,0.132093406980857,0.134014858165756,0.276049626991153,0.0651302265468985,0.003691395977512,0.152611576253548,0.020768912974745,0
0.148798502283171,0.592482368927449,0.216493661049753,0.780305922497064,0.133554783649743,0.966460442868993,0.561924059176818,0.990317119518295,0.107096715830266,0.156802063342184,0
0.466695319395512,0.240147068630904,0.461719790007919,0.708182913251221,0.324492921121418,0.320100771496072,0.248986686812714,0.672776149818674,0.997191343922168,0.556814342737198,0
0.521770846098661,0.247398038394749,0.464513746788725,0.721342602511868,0.226885702926666,0.0523241329938173,0.370251399464905,0.198780284030363,0.497560382820666,0.5387211330235,0
0.665667817695066,0.845532960724086,0.802802221151069,0.351932717021555,0.653654384892434,0.452820382546633,0.277641626307741,0.267681681318209,0.318705691723153,0.741161483339965,0
0.0739370747469366,0.760492523666471,0.779186807340011,0.263945074519143,0.196121705463156,0.70375119172968,0.966452232562006,0.936430542031303,0.347842986695468,0.753736007492989,0
0.894478766014799,0.772841030498967,0.100181443151087,0.967021779157221,0.655812681419775,0.51391413086094,0.916927311802283,0.427695893216878,0.224683873588219,0.421246119542047,0
0.82203642744571,0.185735698090866,0.160075067076832,0.773595271166414,0.582059543812647,0.864977821474895,0.441630080342293,0.298212738707662,0.136765552451834,0.346240063663572,0
0.310166224371642,0.980342524824664,0.442610483849421,0.241511596832424,0.951541968388483,0.30479321652092,0.657117893220857,0.482044619275257,0.217310948297381,0.608967732638121,0
